,Year,Month,Day,Close
5105,2000,05,26,58.78125
5106,2000,05,30,62.875
5107,2000,05,31,62.34375
5108,2000,06,01,64.84375
5109,2000,06,02,67.09375
5110,2000,06,05,66.28125
5111,2000,06,06,64.78125
5112,2000,06,07,64.46875
5113,2000,06,08,63.09375
5114,2000,06,09,63.53125
5115,2000,06,12,62.53125
5116,2000,06,13,65.75
5117,2000,06,14,63.21875
5118,2000,06,15,64.125
5119,2000,06,16,63.03125
5120,2000,06,19,68.25
5121,2000,06,20,69.15625
5122,2000,06,21,69.5
5123,2000,06,22,67.03125
5124,2000,06,23,67.1875
5125,2000,06,26,67.09375
5126,2000,06,27,65.6875
5127,2000,06,28,66.1875
5128,2000,06,29,65.875
5129,2000,06,30,66.84375
5130,2000,07,03,68.4375
5131,2000,07,05,65.8125
5132,2000,07,06,68.3125
5133,2000,07,07,69.65625
5134,2000,07,10,68.90625
5135,2000,07,11,69.40625
5136,2000,07,12,70.59375
5137,2000,07,13,71.59375
5138,2000,07,14,73.34375
5139,2000,07,17,73.15625
5140,2000,07,18,71.5
5141,2000,07,19,69.0625
5142,2000,07,20,71.34375
5143,2000,07,21,69.09375
5144,2000,07,24,69.0
5145,2000,07,25,70.4375
5146,2000,07,26,69.5
5147,2000,07,27,68.5
5148,2000,07,28,64.5625
5149,2000,07,31,66.75
5150,2000,08,01,64.625
5151,2000,08,02,63.3125
5152,2000,08,03,65.0625
5153,2000,08,04,62.5625
5154,2000,08,07,62.9375
5155,2000,08,08,61.625
5156,2000,08,09,63.5625
5157,2000,08,10,62.0
5158,2000,08,11,63.8125
5159,2000,08,14,66.9375
5160,2000,08,15,67.875
5161,2000,08,16,68.0625
5162,2000,08,17,70.0625
5163,2000,08,18,70.5625
5164,2000,08,21,72.0625
5165,2000,08,22,72.125
5166,2000,08,23,74.625
5167,2000,08,24,74.25
5168,2000,08,25,72.9375
5169,2000,08,28,73.875
5170,2000,08,29,74.0625
5171,2000,08,30,73.5
5172,2000,08,31,74.875
5173,2000,09,01,73.9375
5174,2000,09,05,69.25
5175,2000,09,06,65.703102
5176,2000,09,07,67.4375
5177,2000,09,08,65.375
5178,2000,09,11,64.6875
5179,2000,09,12,64.9375
5180,2000,09,13,61.25
5181,2000,09,14,59.625
5182,2000,09,15,57.515598
5183,2000,09,18,55.8125
5184,2000,09,19,60.375
5185,2000,09,20,63.0625
5186,2000,09,21,61.484299
5187,2000,09,22,47.9375
5188,2000,09,25,45.375
5189,2000,09,26,43.3125
5190,2000,09,27,43.875
5191,2000,09,28,44.4375
5192,2000,09,29,41.5625
5193,2000,10,02,40.125
5194,2000,10,03,40.3125
5195,2000,10,04,42.0
5196,2000,10,05,41.0
5197,2000,10,06,39.9375
5198,2000,10,09,39.0625
5199,2000,10,10,37.5625
5200,2000,10,11,35.375
5201,2000,10,12,37.125
5202,2000,10,13,40.375
5203,2000,10,16,35.6875
5204,2000,10,17,36.1875
5205,2000,10,18,38.1875
5206,2000,10,19,41.9375
5207,2000,10,20,43.0625
5208,2000,10,23,43.3125
5209,2000,10,24,42.0
5210,2000,10,25,41.3125
5211,2000,10,26,44.6875
5212,2000,10,27,46.375
5213,2000,10,30,45.0
5214,2000,10,31,45.0
5215,2000,11,01,44.875
5216,2000,11,02,46.6875
5217,2000,11,03,45.9375
5218,2000,11,06,46.5625
5219,2000,11,07,46.1875
5220,2000,11,08,42.6875
5221,2000,11,09,41.375
5222,2000,11,10,37.0
5223,2000,11,13,38.1875
5224,2000,11,14,40.9375
5225,2000,11,15,41.5
5226,2000,11,16,40.0
5227,2000,11,17,41.5
5228,2000,11,20,41.125
5229,2000,11,21,42.625
5230,2000,11,22,41.1875
5231,2000,11,24,43.9375
5232,2000,11,27,43.9375
5233,2000,11,28,42.0312
5234,2000,11,29,42.75
5235,2000,11,30,38.0625
5236,2000,12,01,34.125
5237,2000,12,04,32.9375
5238,2000,12,05,36.0
5239,2000,12,06,31.75
5240,2000,12,07,32.3125
5241,2000,12,08,34.0
5242,2000,12,11,37.4375
5243,2000,12,12,36.5
5244,2000,12,13,35.5
5245,2000,12,14,35.125
5246,2000,12,15,32.4375
5247,2000,12,18,33.25
5248,2000,12,19,33.4375
5249,2000,12,20,31.9375
5250,2000,12,21,33.125
5251,2000,12,22,32.9375
5252,2000,12,26,32.875
5253,2000,12,27,32.5625
5254,2000,12,28,30.9375
5255,2000,12,29,30.0625
5256,2001,01,02,31.0625
5257,2001,01,03,34.234299
5258,2001,01,04,33.796799
5259,2001,01,05,32.0625
5260,2001,01,08,31.9375
5261,2001,01,09,32.25
5262,2001,01,10,33.0
5263,2001,01,11,33.375
5264,2001,01,12,32.125
5265,2001,01,16,31.375
5266,2001,01,17,30.5
5267,2001,01,18,32.1875
5268,2001,01,19,33.5625
5269,2001,01,22,33.375
5270,2001,01,23,35.375
5271,2001,01,24,36.25
5272,2001,01,25,34.5
5273,2001,01,26,35.875
5274,2001,01,29,37.0625
5275,2001,01,30,37.0
5276,2001,01,31,37.0
5277,2001,02,01,37.8125
5278,2001,02,02,35.6875
5279,2001,02,05,34.6875
5280,2001,02,06,35.4375
5281,2001,02,07,34.9375
5282,2001,02,08,34.625
5283,2001,02,09,33.5
5284,2001,02,12,34.5625
5285,2001,02,13,32.4375
5286,2001,02,14,34.125
5287,2001,02,15,35.8125
5288,2001,02,16,34.375
5289,2001,02,20,31.4375
5290,2001,02,21,30.75
5291,2001,02,22,30.0
5292,2001,02,23,29.9375
5293,2001,02,26,29.5
5294,2001,02,27,29.0
5295,2001,02,28,28.5625
5296,2001,03,01,29.125
5297,2001,03,02,29.3125
5298,2001,03,05,30.375
5299,2001,03,06,31.5
5300,2001,03,07,32.9375
5301,2001,03,08,33.25
5302,2001,03,09,29.4375
5303,2001,03,12,27.75
5304,2001,03,13,29.375
5305,2001,03,14,29.0625
5306,2001,03,15,28.5
5307,2001,03,16,27.875
5308,2001,03,19,27.0625
5309,2001,03,20,24.625
5310,2001,03,21,25.5625
5311,2001,03,22,28.6875
5312,2001,03,23,28.8125
5313,2001,03,26,28.3125
5314,2001,03,27,29.375
5315,2001,03,28,26.9375
5316,2001,03,29,26.5625
5317,2001,03,30,26.3125
5318,2001,04,02,25.796801000000002
5319,2001,04,03,25.0
5320,2001,04,04,22.625
5321,2001,04,05,25.625
5322,2001,04,06,23.625
5323,2001,04,09,23.200001
5324,2001,04,10,24.77
5325,2001,04,11,27.52
5326,2001,04,12,28.120001000000002
5327,2001,04,16,26.299999
5328,2001,04,17,26.040001
5329,2001,04,18,31.280001000000002
5330,2001,04,19,32.490002000000004
5331,2001,04,20,32.43
5332,2001,04,23,30.32
5333,2001,04,24,29.139999
5334,2001,04,25,29.030001000000002
5335,2001,04,26,28.639999
5336,2001,04,27,30.18
5337,2001,04,30,30.91
5338,2001,05,01,31.18
5339,2001,05,02,31.940001000000002
5340,2001,05,03,30.4
5341,2001,05,04,30.879998999999998
5342,2001,05,07,31.16
5343,2001,05,08,31.48
5344,2001,05,09,29.93
5345,2001,05,10,29.01
5346,2001,05,11,27.940001000000002
5347,2001,05,14,27.41
5348,2001,05,15,27.200001
5349,2001,05,16,28.360001
5350,2001,05,17,28.6
5351,2001,05,18,28.76
5352,2001,05,21,29.9
5353,2001,05,22,29.530001000000002
5354,2001,05,23,28.799999
5355,2001,05,24,29.209999
5356,2001,05,25,29.1
5357,2001,05,29,27.85
5358,2001,05,30,26.6
5359,2001,05,31,27.01
5360,2001,06,01,28.74
5361,2001,06,04,28.5
5362,2001,06,05,29.73
5363,2001,06,06,29.82
5364,2001,06,07,31.139999
5365,2001,06,08,30.67
5366,2001,06,11,30.33
5367,2001,06,12,30.129998999999998
5368,2001,06,13,29.059998999999998
5369,2001,06,14,27.610001
5370,2001,06,15,27.68
5371,2001,06,18,27.549999
5372,2001,06,19,26.67
5373,2001,06,20,27.49
5374,2001,06,21,27.27
5375,2001,06,22,27.51
5376,2001,06,25,28.58
5377,2001,06,26,28.969998999999998
5378,2001,06,27,28.65
5379,2001,06,28,29.639999
5380,2001,06,29,29.25
5381,2001,07,02,30.059998999999998
5382,2001,07,03,30.459999
5383,2001,07,05,29.84
5384,2001,07,06,28.43
5385,2001,07,09,28.9
5386,2001,07,10,27.790001
5387,2001,07,11,28.059998999999998
5388,2001,07,12,30.1
5389,2001,07,13,30.190001000000002
5390,2001,07,16,29.129998999999998
5391,2001,07,17,29.9
5392,2001,07,18,28.889999
5393,2001,07,19,29.959999
5394,2001,07,20,29.93
5395,2001,07,23,29.0
5396,2001,07,24,28.879998999999998
5397,2001,07,25,29.42
5398,2001,07,26,29.780001000000002
5399,2001,07,27,29.219998999999998
5400,2001,07,30,29.040001
5401,2001,07,31,29.809998999999998
5402,2001,08,01,30.75
5403,2001,08,02,32.110001000000004
5404,2001,08,03,31.68
5405,2001,08,06,30.280001000000002
5406,2001,08,07,30.620001000000002
5407,2001,08,08,29.610001
5408,2001,08,09,29.65
5409,2001,08,10,29.950001
5410,2001,08,13,30.559998999999998
5411,2001,08,14,30.35
5412,2001,08,15,29.780001000000002
5413,2001,08,16,30.16
5414,2001,08,17,28.07
5415,2001,08,20,28.200001
5416,2001,08,21,27.07
5417,2001,08,22,27.959999
5418,2001,08,23,27.67
5419,2001,08,24,29.08
5420,2001,08,27,29.15
5421,2001,08,28,28.51
5422,2001,08,29,28.1
5423,2001,08,30,27.129998999999998
5424,2001,08,31,27.959999
5425,2001,09,04,26.85
5426,2001,09,05,27.469998999999998
5427,2001,09,06,26.1
5428,2001,09,07,25.889999
5429,2001,09,10,26.07
5430,2001,09,17,23.59
5431,2001,09,18,23.469998999999998
5432,2001,09,19,22.280001000000002
5433,2001,09,20,20.67
5434,2001,09,21,19.299999
5435,2001,09,24,21.309998999999998
5436,2001,09,25,21.68
5437,2001,09,26,20.9
5438,2001,09,27,20.549999
5439,2001,09,28,20.440001000000002
5440,2001,10,01,20.01
5441,2001,10,02,19.540001
5442,2001,10,03,21.23
5443,2001,10,04,21.549999
5444,2001,10,05,21.959999
5445,2001,10,08,22.24
5446,2001,10,09,21.450001
5447,2001,10,10,23.059998999999998
5448,2001,10,11,24.51
5449,2001,10,12,25.02
5450,2001,10,15,24.379998999999998
5451,2001,10,16,24.959999
5452,2001,10,17,24.57
5453,2001,10,18,24.049999
5454,2001,10,19,24.15
5455,2001,10,22,25.299999
5456,2001,10,23,25.0
5457,2001,10,24,25.48
5458,2001,10,25,26.1
5459,2001,10,26,25.860001
5460,2001,10,29,24.18
5461,2001,10,30,23.540001
5462,2001,10,31,24.42
5463,2001,11,01,25.940001000000002
5464,2001,11,02,26.299999
5465,2001,11,05,26.959999
5466,2001,11,06,28.25
5467,2001,11,07,28.290001
5468,2001,11,08,28.280001000000002
5469,2001,11,09,27.879998999999998
5470,2001,11,12,28.379998999999998
5471,2001,11,13,30.049999
5472,2001,11,14,31.32
5473,2001,11,15,30.780001000000002
5474,2001,11,16,30.629998999999998
5475,2001,11,19,30.99
5476,2001,11,20,29.950001
5477,2001,11,21,30.809998999999998
5478,2001,11,23,31.059998999999998
5479,2001,11,26,31.870001000000002
5480,2001,11,27,32.310001
5481,2001,11,28,31.76
5482,2001,11,29,32.32
5483,2001,11,30,32.66
5484,2001,12,03,32.040001000000004
5485,2001,12,04,32.860001000000004
5486,2001,12,05,34.610001000000004
5487,2001,12,06,34.16
5488,2001,12,07,33.240002000000004
5489,2001,12,10,32.950001
5490,2001,12,11,33.189999
5491,2001,12,12,34.080002
5492,2001,12,13,32.57
5493,2001,12,14,33.27
5494,2001,12,17,33.970001
5495,2001,12,18,33.810001
5496,2001,12,19,33.049999
5497,2001,12,20,31.98
5498,2001,12,21,32.41
5499,2001,12,24,32.02
5500,2001,12,26,32.290001000000004
5501,2001,12,27,32.669998
5502,2001,12,28,32.240002000000004
5503,2001,12,31,31.450001
5504,2002,01,02,33.0
5505,2002,01,03,35.52
5506,2002,01,04,35.790001000000004
5507,2002,01,07,35.27
5508,2002,01,08,35.580002
5509,2002,01,09,35.360001000000004
5510,2002,01,10,34.650002
5511,2002,01,11,34.549999
5512,2002,01,14,34.84
5513,2002,01,15,34.68
5514,2002,01,16,33.709998999999996
5515,2002,01,17,34.529999
5516,2002,01,18,33.48
5517,2002,01,22,31.700001
5518,2002,01,23,32.450001
5519,2002,01,24,33.200001
5520,2002,01,25,33.68
5521,2002,01,28,33.919998
5522,2002,01,29,32.68
5523,2002,01,30,33.860001000000004
5524,2002,01,31,35.040001000000004
5525,2002,02,01,34.669998
5526,2002,02,04,33.98
5527,2002,02,05,33.799999
5528,2002,02,06,32.919998
5529,2002,02,07,32.310001
5530,2002,02,08,32.52
5531,2002,02,11,33.57
5532,2002,02,12,32.970001
5533,2002,02,13,33.380001
5534,2002,02,14,33.34
5535,2002,02,15,32.290001000000004
5536,2002,02,19,31.34
5537,2002,02,20,31.440001000000002
5538,2002,02,21,29.48
5539,2002,02,22,29.530001000000002
5540,2002,02,25,31.02
5541,2002,02,26,30.02
5542,2002,02,27,29.889999
5543,2002,02,28,28.549999
5544,2002,03,01,30.98
5545,2002,03,04,31.85
5546,2002,03,05,32.700001
5547,2002,03,06,32.959998999999996
5548,2002,03,07,32.98
5549,2002,03,08,34.169998
5550,2002,03,11,33.419998
5551,2002,03,12,32.990002000000004
5552,2002,03,13,31.34
5553,2002,03,14,30.969998999999998
5554,2002,03,15,31.74
5555,2002,03,18,31.620001000000002
5556,2002,03,19,31.719998999999998
5557,2002,03,20,30.530001000000002
5558,2002,03,21,31.4
5559,2002,03,22,30.59
5560,2002,03,25,30.0
5561,2002,03,26,30.77
5562,2002,03,27,30.41
5563,2002,03,28,30.41
5564,2002,04,01,31.17
5565,2002,04,02,30.030001000000002
5566,2002,04,03,29.870001000000002
5567,2002,04,04,30.59
5568,2002,04,05,30.049999
5569,2002,04,08,29.93
5570,2002,04,09,28.459999
5571,2002,04,10,29.26
5572,2002,04,11,28.940001000000002
5573,2002,04,12,28.389999
5574,2002,04,15,28.110001
5575,2002,04,16,29.51
5576,2002,04,17,30.639999
5577,2002,04,18,30.450001
5578,2002,04,19,30.1
5579,2002,04,22,30.059998999999998
5580,2002,04,23,29.540001
5581,2002,04,24,28.91
5582,2002,04,25,29.09
5583,2002,04,26,28.120001000000002
5584,2002,04,29,28.040001
5585,2002,04,30,28.610001
5586,2002,05,01,28.629998999999998
5587,2002,05,02,27.870001000000002
5588,2002,05,03,26.559998999999998
5589,2002,05,06,25.780001000000002
5590,2002,05,07,26.15
5591,2002,05,08,28.98
5592,2002,05,09,28.24
5593,2002,05,10,27.01
5594,2002,05,13,28.52
5595,2002,05,14,30.15
5596,2002,05,15,30.24
5597,2002,05,16,30.77
5598,2002,05,17,31.200001
5599,2002,05,20,30.190001000000002
5600,2002,05,21,29.07
5601,2002,05,22,29.59
5602,2002,05,23,29.389999
5603,2002,05,24,28.66
5604,2002,05,28,28.35
5605,2002,05,29,27.27
5606,2002,05,30,27.42
5607,2002,05,31,27.620001000000002
5608,2002,06,03,26.620001000000002
5609,2002,06,04,27.5
5610,2002,06,05,28.18
5611,2002,06,06,27.0
5612,2002,06,07,22.0
5613,2002,06,10,21.07
5614,2002,06,11,20.219998999999998
5615,2002,06,12,21.58
5616,2002,06,13,21.110001
5617,2002,06,14,21.280001000000002
5618,2002,06,17,22.559998999999998
5619,2002,06,18,22.02
5620,2002,06,19,20.09
5621,2002,06,20,19.24
5622,2002,06,21,18.73
5623,2002,06,24,19.33
5624,2002,06,25,18.32
5625,2002,06,26,18.610001
5626,2002,06,27,18.65
5627,2002,06,28,18.27
5628,2002,07,01,17.540001
5629,2002,07,02,16.57
5630,2002,07,03,17.75
5631,2002,07,05,19.540001
5632,2002,07,08,18.5
5633,2002,07,09,17.959999
5634,2002,07,10,16.809998999999998
5635,2002,07,11,18.25
5636,2002,07,12,17.99
5637,2002,07,15,19.120001000000002
5638,2002,07,16,18.360001
5639,2002,07,17,19.440001000000002
5640,2002,07,18,19.190001000000002
5641,2002,07,19,18.65
5642,2002,07,22,18.26
5643,2002,07,23,17.809998999999998
5644,2002,07,24,18.700001
5645,2002,07,25,17.48
5646,2002,07,26,17.809998999999998
5647,2002,07,29,18.889999
5648,2002,07,30,18.969998999999998
5649,2002,07,31,18.790001
5650,2002,08,01,17.559998999999998
5651,2002,08,02,16.709999
5652,2002,08,05,15.88
5653,2002,08,06,17.129998999999998
5654,2002,08,07,17.719998999999998
5655,2002,08,08,18.379998999999998
5656,2002,08,09,17.860001
5657,2002,08,12,17.530001000000002
5658,2002,08,13,16.700001
5659,2002,08,14,18.290001
5660,2002,08,15,18.610001
5661,2002,08,16,18.75
5662,2002,08,19,19.459999
5663,2002,08,20,18.969998999999998
5664,2002,08,21,19.59
5665,2002,08,22,19.15
5666,2002,08,23,17.959999
5667,2002,08,26,18.129998999999998
5668,2002,08,27,17.18
5669,2002,08,28,16.84
5670,2002,08,29,17.139999
5671,2002,08,30,16.67
5672,2002,09,03,15.86
5673,2002,09,04,16.110001
5674,2002,09,05,15.11
5675,2002,09,06,16.219998999999998
5676,2002,09,09,16.08
5677,2002,09,10,16.469998999999998
5678,2002,09,11,16.620001000000002
5679,2002,09,12,15.7
5680,2002,09,13,16.030001000000002
5681,2002,09,16,15.7
5682,2002,09,17,15.57
5683,2002,09,18,15.28
5684,2002,09,19,14.98
5685,2002,09,20,14.9
5686,2002,09,23,14.13
5687,2002,09,24,14.34
5688,2002,09,25,15.2
5689,2002,09,26,15.15
5690,2002,09,27,14.62
5691,2002,09,30,13.89
5692,2002,10,01,14.67
5693,2002,10,02,14.3
5694,2002,10,03,13.84
5695,2002,10,04,13.71
5696,2002,10,07,13.82
5697,2002,10,08,13.22
5698,2002,10,09,13.46
5699,2002,10,10,14.18
5700,2002,10,11,15.22
5701,2002,10,14,15.1
5702,2002,10,15,16.52
5703,2002,10,16,13.54
5704,2002,10,17,14.23
5705,2002,10,18,14.46
5706,2002,10,21,15.45
5707,2002,10,22,15.12
5708,2002,10,23,16.16
5709,2002,10,24,15.63
5710,2002,10,25,16.59
5711,2002,10,28,16.809998999999998
5712,2002,10,29,16.4
5713,2002,10,30,16.99
5714,2002,10,31,17.299999
5715,2002,11,01,18.299999
5716,2002,11,04,18.77
5717,2002,11,05,18.35
5718,2002,11,06,19.15
5719,2002,11,07,18.440001000000002
5720,2002,11,08,18.15
5721,2002,11,11,17.34
5722,2002,11,12,17.790001
5723,2002,11,13,18.120001000000002
5724,2002,11,14,19.209999
5725,2002,11,15,18.799999
5726,2002,11,18,18.549999
5727,2002,11,19,18.15
5728,2002,11,20,19.15
5729,2002,11,21,20.209999
5730,2002,11,22,20.049999
5731,2002,11,25,20.48
5732,2002,11,26,20.200001
5733,2002,11,27,20.9
5734,2002,11,29,20.879998999999998
5735,2002,12,02,21.049999
5736,2002,12,03,20.309998999999998
5737,2002,12,04,19.67
5738,2002,12,05,18.959999
5739,2002,12,06,18.709999
5740,2002,12,09,17.68
5741,2002,12,10,18.129998999999998
5742,2002,12,11,18.16
5743,2002,12,12,18.190001000000002
5744,2002,12,13,17.58
5745,2002,12,16,18.219998999999998
5746,2002,12,17,17.889999
5747,2002,12,18,17.129998999999998
5748,2002,12,19,17.0
5749,2002,12,20,17.01
5750,2002,12,23,17.209999
5751,2002,12,24,16.780001000000002
5752,2002,12,26,16.690001000000002
5753,2002,12,27,16.4
5754,2002,12,30,15.76
5755,2002,12,31,15.57
5756,2003,01,02,16.690001000000002
5757,2003,01,03,16.540001
5758,2003,01,06,17.18
5759,2003,01,07,17.360001
5760,2003,01,08,16.68
5761,2003,01,09,17.059998999999998
5762,2003,01,10,17.42
5763,2003,01,13,17.379998999999998
5764,2003,01,14,17.790001
5765,2003,01,15,17.35
5766,2003,01,16,17.200001
5767,2003,01,17,16.34
5768,2003,01,21,16.290001
5769,2003,01,22,16.25
5770,2003,01,23,16.67
5771,2003,01,24,15.85
5772,2003,01,27,15.88
5773,2003,01,28,16.030001000000002
5774,2003,01,29,16.66
5775,2003,01,30,15.78
5776,2003,01,31,15.66
5777,2003,02,03,15.78
5778,2003,02,04,15.64
5779,2003,02,05,15.58
5780,2003,02,06,15.41
5781,2003,02,07,15.05
5782,2003,02,10,15.27
5783,2003,02,11,15.34
5784,2003,02,12,15.15
5785,2003,02,13,15.53
5786,2003,02,14,16.15
5787,2003,02,18,16.73
5788,2003,02,19,16.780001000000002
5789,2003,02,20,16.959999
5790,2003,02,21,16.790001
5791,2003,02,24,16.540001
5792,2003,02,25,16.73
5793,2003,02,26,16.24
5794,2003,02,27,16.700001
5795,2003,02,28,17.25
5796,2003,03,03,16.66
5797,2003,03,04,16.620001000000002
5798,2003,03,05,16.98
5799,2003,03,06,16.66
5800,2003,03,07,16.01
5801,2003,03,10,15.9
5802,2003,03,11,15.85
5803,2003,03,12,16.17
5804,2003,03,13,17.35
5805,2003,03,14,17.17
5806,2003,03,17,18.059998999999998
5807,2003,03,18,18.25
5808,2003,03,19,17.98
5809,2003,03,20,18.27
5810,2003,03,21,18.92
5811,2003,03,24,17.82
5812,2003,03,25,18.040001
5813,2003,03,26,17.889999
5814,2003,03,27,17.58
5815,2003,03,28,17.219998999999998
5816,2003,03,31,16.280001000000002
5817,2003,04,01,16.42
5818,2003,04,02,17.52
5819,2003,04,03,17.57
5820,2003,04,04,17.049999
5821,2003,04,07,17.35
5822,2003,04,08,17.1
5823,2003,04,09,16.68
5824,2003,04,10,16.879998999999998
5825,2003,04,11,16.74
5826,2003,04,14,17.16
5827,2003,04,15,17.129998999999998
5828,2003,04,16,18.16
5829,2003,04,17,18.66
5830,2003,04,21,18.65
5831,2003,04,22,19.0
5832,2003,04,23,19.48
5833,2003,04,24,18.950001
5834,2003,04,25,18.280001000000002
5835,2003,04,28,18.75
5836,2003,04,29,18.92
5837,2003,04,30,18.4
5838,2003,05,01,18.530001000000002
5839,2003,05,02,19.030001000000002
5840,2003,05,05,19.02
5841,2003,05,06,19.530001000000002
5842,2003,05,07,19.200001
5843,2003,05,08,18.870001000000002
5844,2003,05,09,19.58
5845,2003,05,12,19.99
5846,2003,05,13,19.83
5847,2003,05,14,19.66
5848,2003,05,15,20.0
5849,2003,05,16,19.5
5850,2003,05,19,18.67
5851,2003,05,20,18.66
5852,2003,05,21,18.84
5853,2003,05,22,18.77
5854,2003,05,23,18.809998999999998
5855,2003,05,27,19.780001000000002
5856,2003,05,28,19.74
5857,2003,05,29,20.83
5858,2003,05,30,20.82
5859,2003,06,02,20.379998999999998
5860,2003,06,03,21.1
5861,2003,06,04,21.379998999999998
5862,2003,06,05,21.84
5863,2003,06,06,21.76
5864,2003,06,09,21.67
5865,2003,06,10,21.969998999999998
5866,2003,06,11,21.889999
5867,2003,06,12,22.139999
5868,2003,06,13,21.360001
5869,2003,06,16,21.870001000000002
5870,2003,06,17,21.450001
5871,2003,06,18,21.75
5872,2003,06,19,21.120001000000002
5873,2003,06,20,20.67
5874,2003,06,23,20.360001
5875,2003,06,24,20.450001
5876,2003,06,25,20.040001
5877,2003,06,26,20.629998999999998
5878,2003,06,27,20.57
5879,2003,06,30,20.809998999999998
5880,2003,07,01,21.41
5881,2003,07,02,22.209999
5882,2003,07,03,21.719998999999998
5883,2003,07,07,22.91
5884,2003,07,08,23.15
5885,2003,07,09,23.48
5886,2003,07,10,22.91
5887,2003,07,11,23.34
5888,2003,07,14,24.02
5889,2003,07,15,24.1
5890,2003,07,16,25.309998999999998
5891,2003,07,17,24.93
5892,2003,07,18,24.66
5893,2003,07,21,24.059998999999998
5894,2003,07,22,24.42
5895,2003,07,23,24.809998999999998
5896,2003,07,24,23.969998999999998
5897,2003,07,25,24.91
5898,2003,07,28,24.76
5899,2003,07,29,24.9
5900,2003,07,30,24.49
5901,2003,07,31,24.889999
5902,2003,08,01,25.02
5903,2003,08,04,25.129998999999998
5904,2003,08,05,24.27
5905,2003,08,06,24.139999
5906,2003,08,07,23.99
5907,2003,08,08,23.58
5908,2003,08,11,23.9
5909,2003,08,12,24.370001000000002
5910,2003,08,13,24.709999
5911,2003,08,14,25.139999
5912,2003,08,15,25.049999
5913,2003,08,18,26.190001000000002
5914,2003,08,19,26.469998999999998
5915,2003,08,20,26.360001
5916,2003,08,21,26.389999
5917,2003,08,22,27.389999
5918,2003,08,25,27.24
5919,2003,08,26,27.709999
5920,2003,08,27,28.02
5921,2003,08,28,28.299999
5922,2003,08,29,28.59
5923,2003,09,02,28.74
5924,2003,09,03,28.219998999999998
5925,2003,09,04,28.6
5926,2003,09,05,28.709999
5927,2003,09,08,29.18
5928,2003,09,09,28.790001
5929,2003,09,10,27.66
5930,2003,09,11,28.030001000000002
5931,2003,09,12,28.34
5932,2003,09,15,27.99
5933,2003,09,16,28.91
5934,2003,09,17,28.879998999999998
5935,2003,09,18,29.16
5936,2003,09,19,29.17
5937,2003,09,22,28.52
5938,2003,09,23,28.940001000000002
5939,2003,09,24,27.780001000000002
5940,2003,09,25,27.450001
5941,2003,09,26,27.27
5942,2003,09,29,28.370001000000002
5943,2003,09,30,27.52
5944,2003,10,01,28.629998999999998
5945,2003,10,02,28.620001000000002
5946,2003,10,03,29.610001
5947,2003,10,06,29.559998999999998
5948,2003,10,07,29.950001
5949,2003,10,08,29.67
5950,2003,10,09,29.77
5951,2003,10,10,30.43
5952,2003,10,13,30.799999
5953,2003,10,14,31.08
5954,2003,10,15,31.76
5955,2003,10,16,32.23
5956,2003,10,17,31.66
5957,2003,10,20,32.16
5958,2003,10,21,32.119999
5959,2003,10,22,31.52
5960,2003,10,23,31.219998999999998
5961,2003,10,24,31.08
5962,2003,10,27,31.42
5963,2003,10,28,32.669998
5964,2003,10,29,32.799999
5965,2003,10,30,32.889998999999996
5966,2003,10,31,32.950001
5967,2003,11,03,34.040001000000004
5968,2003,11,04,33.68
5969,2003,11,05,33.740002000000004
5970,2003,11,06,34.119999
5971,2003,11,07,33.869999
5972,2003,11,10,33.389998999999996
5973,2003,11,11,33.41
5974,2003,11,12,34.099998
5975,2003,11,13,33.779999
5976,2003,11,14,32.799999
5977,2003,11,17,32.23
5978,2003,11,18,31.84
5979,2003,11,19,32.52
5980,2003,11,20,31.83
5981,2003,11,21,32.32
5982,2003,11,24,33.459998999999996
5983,2003,11,25,33.07
5984,2003,11,26,33.349998
5985,2003,11,28,33.540001000000004
5986,2003,12,01,34.040001000000004
5987,2003,12,02,33.849998
5988,2003,12,03,33.34
5989,2003,12,04,33.540001000000004
5990,2003,12,05,32.099998
5991,2003,12,08,31.639999
5992,2003,12,09,30.25
5993,2003,12,10,30.42
5994,2003,12,11,30.91
5995,2003,12,12,30.860001
5996,2003,12,15,30.24
5997,2003,12,16,30.26
5998,2003,12,17,30.17
5999,2003,12,18,30.9
6000,2003,12,19,30.57
6001,2003,12,22,30.42
6002,2003,12,23,31.110001
6003,2003,12,24,31.08
6004,2003,12,26,31.360001
6005,2003,12,29,32.150002
6006,2003,12,30,32.040001000000004
6007,2003,12,31,32.049999
6008,2004,01,02,32.16
6009,2004,01,05,32.91
6010,2004,01,06,32.900002
6011,2004,01,07,33.990002000000004
6012,2004,01,08,34.240002000000004
6013,2004,01,09,33.970001
6014,2004,01,12,34.150002
6015,2004,01,13,33.59
6016,2004,01,14,33.389998999999996
6017,2004,01,15,33.060001
6018,2004,01,16,32.889998999999996
6019,2004,01,20,32.610001000000004
6020,2004,01,21,32.200001
6021,2004,01,22,31.629998999999998
6022,2004,01,23,31.75
6023,2004,01,26,32.43
6024,2004,01,27,31.629998999999998
6025,2004,01,28,31.379998999999998
6026,2004,01,29,30.889999
6027,2004,01,30,30.52
6028,2004,02,02,30.32
6029,2004,02,03,31.4
6030,2004,02,04,30.02
6031,2004,02,05,29.92
6032,2004,02,06,30.879998999999998
6033,2004,02,09,30.57
